"TOA5","24170","CR300","24170","CR300.Std.10.02","CPU:HIDRO_DIVOBRAS_V6.CR300","36164","DIVOBRAS_5"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-05-22 02:10:00",517593,0,"NAN","NAN","2026-05-22 02:10:00","NAN","2026-05-22 02:10:00"
"2026-05-22 02:15:00",517594,0,"NAN","NAN","2026-05-22 02:15:00","NAN","2026-05-22 02:15:00"
"2026-05-22 02:20:00",517595,0,"NAN","NAN","2026-05-22 02:20:00","NAN","2026-05-22 02:20:00"
"2026-05-22 02:25:00",517596,0,"NAN","NAN","2026-05-22 02:25:00","NAN","2026-05-22 02:25:00"
"2026-05-22 02:30:00",517597,0,"NAN","NAN","2026-05-22 02:30:00","NAN","2026-05-22 02:30:00"
"2026-05-22 02:35:00",517598,0,"NAN","NAN","2026-05-22 02:35:00","NAN","2026-05-22 02:35:00"
"2026-05-22 02:40:00",517599,0,"NAN","NAN","2026-05-22 02:40:00","NAN","2026-05-22 02:40:00"
"2026-05-22 02:45:00",517600,0,"NAN","NAN","2026-05-22 02:45:00","NAN","2026-05-22 02:45:00"
"2026-05-22 02:50:00",517601,0,"NAN","NAN","2026-05-22 02:50:00","NAN","2026-05-22 02:50:00"
"2026-05-22 02:55:00",517602,0,"NAN","NAN","2026-05-22 02:55:00","NAN","2026-05-22 02:55:00"
"2026-05-22 03:00:00",517603,0,"NAN","NAN","2026-05-22 03:00:00","NAN","2026-05-22 03:00:00"
"2026-05-22 03:05:00",517604,0,"NAN","NAN","2026-05-22 03:05:00","NAN","2026-05-22 03:05:00"
"2026-05-22 03:10:00",517605,0,"NAN","NAN","2026-05-22 03:10:00","NAN","2026-05-22 03:10:00"
"2026-05-22 03:15:00",517606,0,"NAN","NAN","2026-05-22 03:15:00","NAN","2026-05-22 03:15:00"
"2026-05-22 03:20:00",517607,0,"NAN","NAN","2026-05-22 03:20:00","NAN","2026-05-22 03:20:00"
"2026-05-22 03:25:00",517608,0,"NAN","NAN","2026-05-22 03:25:00","NAN","2026-05-22 03:25:00"
"2026-05-22 03:30:00",517609,0,"NAN","NAN","2026-05-22 03:30:00","NAN","2026-05-22 03:30:00"
"2026-05-22 03:35:00",517610,0,"NAN","NAN","2026-05-22 03:35:00","NAN","2026-05-22 03:35:00"
"2026-05-22 03:40:00",517611,0,"NAN","NAN","2026-05-22 03:40:00","NAN","2026-05-22 03:40:00"
"2026-05-22 03:45:00",517612,0,"NAN","NAN","2026-05-22 03:45:00","NAN","2026-05-22 03:45:00"
"2026-05-22 03:50:00",517613,0,"NAN","NAN","2026-05-22 03:50:00","NAN","2026-05-22 03:50:00"
"2026-05-22 03:55:00",517614,0,"NAN","NAN","2026-05-22 03:55:00","NAN","2026-05-22 03:55:00"
"2026-05-22 04:00:00",517615,0,"NAN","NAN","2026-05-22 04:00:00","NAN","2026-05-22 04:00:00"
"2026-05-22 04:05:00",517616,0,"NAN","NAN","2026-05-22 04:05:00","NAN","2026-05-22 04:05:00"
"2026-05-22 04:10:00",517617,0,"NAN","NAN","2026-05-22 04:10:00","NAN","2026-05-22 04:10:00"
"2026-05-22 04:15:00",517618,0,"NAN","NAN","2026-05-22 04:15:00","NAN","2026-05-22 04:15:00"
"2026-05-22 04:20:00",517619,0,"NAN","NAN","2026-05-22 04:20:00","NAN","2026-05-22 04:20:00"
"2026-05-22 04:25:00",517620,0,"NAN","NAN","2026-05-22 04:25:00","NAN","2026-05-22 04:25:00"
"2026-05-22 04:30:00",517621,0,"NAN","NAN","2026-05-22 04:30:00","NAN","2026-05-22 04:30:00"
"2026-05-22 04:35:00",517622,0,"NAN","NAN","2026-05-22 04:35:00","NAN","2026-05-22 04:35:00"
"2026-05-22 04:40:00",517623,0,"NAN","NAN","2026-05-22 04:40:00","NAN","2026-05-22 04:40:00"
"2026-05-22 04:45:00",517624,0,"NAN","NAN","2026-05-22 04:45:00","NAN","2026-05-22 04:45:00"
"2026-05-22 04:50:00",517625,0,"NAN","NAN","2026-05-22 04:50:00","NAN","2026-05-22 04:50:00"
"2026-05-22 04:55:00",517626,0,"NAN","NAN","2026-05-22 04:55:00","NAN","2026-05-22 04:55:00"
"2026-05-22 05:00:00",517627,0,"NAN","NAN","2026-05-22 05:00:00","NAN","2026-05-22 05:00:00"
"2026-05-22 05:05:00",517628,0,"NAN","NAN","2026-05-22 05:05:00","NAN","2026-05-22 05:05:00"
"2026-05-22 05:10:00",517629,0,"NAN","NAN","2026-05-22 05:10:00","NAN","2026-05-22 05:10:00"
"2026-05-22 05:15:00",517630,0,"NAN","NAN","2026-05-22 05:15:00","NAN","2026-05-22 05:15:00"
"2026-05-22 05:20:00",517631,0,"NAN","NAN","2026-05-22 05:20:00","NAN","2026-05-22 05:20:00"
"2026-05-22 05:25:00",517632,0,"NAN","NAN","2026-05-22 05:25:00","NAN","2026-05-22 05:25:00"
"2026-05-22 05:30:00",517633,0,"NAN","NAN","2026-05-22 05:30:00","NAN","2026-05-22 05:30:00"
"2026-05-22 05:35:00",517634,0,"NAN","NAN","2026-05-22 05:35:00","NAN","2026-05-22 05:35:00"
"2026-05-22 05:40:00",517635,0,"NAN","NAN","2026-05-22 05:40:00","NAN","2026-05-22 05:40:00"
"2026-05-22 05:45:00",517636,0,"NAN","NAN","2026-05-22 05:45:00","NAN","2026-05-22 05:45:00"
"2026-05-22 05:50:00",517637,0,"NAN","NAN","2026-05-22 05:50:00","NAN","2026-05-22 05:50:00"
"2026-05-22 05:55:00",517638,0,"NAN","NAN","2026-05-22 05:55:00","NAN","2026-05-22 05:55:00"
"2026-05-22 06:00:00",517639,0,"NAN","NAN","2026-05-22 06:00:00","NAN","2026-05-22 06:00:00"
"2026-05-22 06:05:00",517640,0,"NAN","NAN","2026-05-22 06:05:00","NAN","2026-05-22 06:05:00"
"2026-05-22 06:10:00",517641,0,"NAN","NAN","2026-05-22 06:10:00","NAN","2026-05-22 06:10:00"
"2026-05-22 06:15:00",517642,0,"NAN","NAN","2026-05-22 06:15:00","NAN","2026-05-22 06:15:00"
"2026-05-22 06:20:00",517643,0,"NAN","NAN","2026-05-22 06:20:00","NAN","2026-05-22 06:20:00"
"2026-05-22 06:25:00",517644,0,"NAN","NAN","2026-05-22 06:25:00","NAN","2026-05-22 06:25:00"
"2026-05-22 06:30:00",517645,0,"NAN","NAN","2026-05-22 06:30:00","NAN","2026-05-22 06:30:00"
"2026-05-22 06:35:00",517646,0,"NAN","NAN","2026-05-22 06:35:00","NAN","2026-05-22 06:35:00"
"2026-05-22 06:40:00",517647,0,"NAN","NAN","2026-05-22 06:40:00","NAN","2026-05-22 06:40:00"
"2026-05-22 06:45:00",517648,0,"NAN","NAN","2026-05-22 06:45:00","NAN","2026-05-22 06:45:00"
"2026-05-22 06:50:00",517649,0,"NAN","NAN","2026-05-22 06:50:00","NAN","2026-05-22 06:50:00"
"2026-05-22 06:55:00",517650,0,"NAN","NAN","2026-05-22 06:55:00","NAN","2026-05-22 06:55:00"
"2026-05-22 07:00:00",517651,0,"NAN","NAN","2026-05-22 07:00:00","NAN","2026-05-22 07:00:00"
"2026-05-22 07:05:00",517652,0,"NAN","NAN","2026-05-22 07:05:00","NAN","2026-05-22 07:05:00"
"2026-05-22 07:10:00",517653,0,"NAN","NAN","2026-05-22 07:10:00","NAN","2026-05-22 07:10:00"
"2026-05-22 07:15:00",517654,0,"NAN","NAN","2026-05-22 07:15:00","NAN","2026-05-22 07:15:00"
"2026-05-22 07:20:00",517655,0,"NAN","NAN","2026-05-22 07:20:00","NAN","2026-05-22 07:20:00"
"2026-05-22 07:25:00",517656,0,"NAN","NAN","2026-05-22 07:25:00","NAN","2026-05-22 07:25:00"
"2026-05-22 07:30:00",517657,0,"NAN","NAN","2026-05-22 07:30:00","NAN","2026-05-22 07:30:00"
"2026-05-22 07:35:00",517658,0,"NAN","NAN","2026-05-22 07:35:00","NAN","2026-05-22 07:35:00"
"2026-05-22 07:40:00",517659,0,"NAN","NAN","2026-05-22 07:40:00","NAN","2026-05-22 07:40:00"
"2026-05-22 07:45:00",517660,0,"NAN","NAN","2026-05-22 07:45:00","NAN","2026-05-22 07:45:00"
"2026-05-22 07:50:00",517661,0,"NAN","NAN","2026-05-22 07:50:00","NAN","2026-05-22 07:50:00"
"2026-05-22 07:55:00",517662,0,"NAN","NAN","2026-05-22 07:55:00","NAN","2026-05-22 07:55:00"
"2026-05-22 08:00:00",517663,0,"NAN","NAN","2026-05-22 08:00:00","NAN","2026-05-22 08:00:00"
"2026-05-22 08:05:00",517664,0,"NAN","NAN","2026-05-22 08:05:00","NAN","2026-05-22 08:05:00"
"2026-05-22 08:10:00",517665,0,"NAN","NAN","2026-05-22 08:10:00","NAN","2026-05-22 08:10:00"
"2026-05-22 08:15:00",517666,0,"NAN","NAN","2026-05-22 08:15:00","NAN","2026-05-22 08:15:00"
"2026-05-22 08:20:00",517667,0,"NAN","NAN","2026-05-22 08:20:00","NAN","2026-05-22 08:20:00"
"2026-05-22 08:25:00",517668,0,"NAN","NAN","2026-05-22 08:25:00","NAN","2026-05-22 08:25:00"
"2026-05-22 08:30:00",517669,0,"NAN","NAN","2026-05-22 08:30:00","NAN","2026-05-22 08:30:00"
"2026-05-22 08:35:00",517670,0,"NAN","NAN","2026-05-22 08:35:00","NAN","2026-05-22 08:35:00"
"2026-05-22 08:40:00",517671,0,"NAN","NAN","2026-05-22 08:40:00","NAN","2026-05-22 08:40:00"
"2026-05-22 08:45:00",517672,0,"NAN","NAN","2026-05-22 08:45:00","NAN","2026-05-22 08:45:00"
"2026-05-22 08:50:00",517673,0,"NAN","NAN","2026-05-22 08:50:00","NAN","2026-05-22 08:50:00"
"2026-05-22 08:55:00",517674,0,"NAN","NAN","2026-05-22 08:55:00","NAN","2026-05-22 08:55:00"
"2026-05-22 09:00:00",517675,0,"NAN","NAN","2026-05-22 09:00:00","NAN","2026-05-22 09:00:00"
"2026-05-22 09:05:00",517676,0,"NAN","NAN","2026-05-22 09:05:00","NAN","2026-05-22 09:05:00"
"2026-05-22 09:10:00",517677,0,"NAN","NAN","2026-05-22 09:10:00","NAN","2026-05-22 09:10:00"
"2026-05-22 09:15:00",517678,0,"NAN","NAN","2026-05-22 09:15:00","NAN","2026-05-22 09:15:00"
"2026-05-22 09:20:00",517679,0,"NAN","NAN","2026-05-22 09:20:00","NAN","2026-05-22 09:20:00"
"2026-05-22 09:25:00",517680,0,"NAN","NAN","2026-05-22 09:25:00","NAN","2026-05-22 09:25:00"
"2026-05-22 09:30:00",517681,0,"NAN","NAN","2026-05-22 09:30:00","NAN","2026-05-22 09:30:00"
"2026-05-22 09:35:00",517682,0,"NAN","NAN","2026-05-22 09:35:00","NAN","2026-05-22 09:35:00"
"2026-05-22 09:40:00",517683,0,"NAN","NAN","2026-05-22 09:40:00","NAN","2026-05-22 09:40:00"
"2026-05-22 09:45:00",517684,0,"NAN","NAN","2026-05-22 09:45:00","NAN","2026-05-22 09:45:00"
"2026-05-22 09:50:00",517685,0,"NAN","NAN","2026-05-22 09:50:00","NAN","2026-05-22 09:50:00"
"2026-05-22 09:55:00",517686,0,"NAN","NAN","2026-05-22 09:55:00","NAN","2026-05-22 09:55:00"
"2026-05-22 10:00:00",517687,0,"NAN","NAN","2026-05-22 10:00:00","NAN","2026-05-22 10:00:00"
"2026-05-22 10:05:00",517688,0,"NAN","NAN","2026-05-22 10:05:00","NAN","2026-05-22 10:05:00"
"2026-05-22 10:10:00",517689,0,"NAN","NAN","2026-05-22 10:10:00","NAN","2026-05-22 10:10:00"
"2026-05-22 10:15:00",517690,0,"NAN","NAN","2026-05-22 10:15:00","NAN","2026-05-22 10:15:00"
"2026-05-22 10:20:00",517691,0,"NAN","NAN","2026-05-22 10:20:00","NAN","2026-05-22 10:20:00"
"2026-05-22 10:25:00",517692,0,"NAN","NAN","2026-05-22 10:25:00","NAN","2026-05-22 10:25:00"
"2026-05-22 10:30:00",517693,0,"NAN","NAN","2026-05-22 10:30:00","NAN","2026-05-22 10:30:00"
"2026-05-22 10:35:00",517694,0,"NAN","NAN","2026-05-22 10:35:00","NAN","2026-05-22 10:35:00"
"2026-05-22 10:40:00",517695,0,"NAN","NAN","2026-05-22 10:40:00","NAN","2026-05-22 10:40:00"
"2026-05-22 10:45:00",517696,0,"NAN","NAN","2026-05-22 10:45:00","NAN","2026-05-22 10:45:00"
"2026-05-22 10:50:00",517697,0,"NAN","NAN","2026-05-22 10:50:00","NAN","2026-05-22 10:50:00"
"2026-05-22 10:55:00",517698,0,"NAN","NAN","2026-05-22 10:55:00","NAN","2026-05-22 10:55:00"
"2026-05-22 11:00:00",517699,0,"NAN","NAN","2026-05-22 11:00:00","NAN","2026-05-22 11:00:00"
"2026-05-22 11:05:00",517700,0,"NAN","NAN","2026-05-22 11:05:00","NAN","2026-05-22 11:05:00"
"2026-05-22 11:10:00",517701,0,"NAN","NAN","2026-05-22 11:10:00","NAN","2026-05-22 11:10:00"
"2026-05-22 11:15:00",517702,0,"NAN","NAN","2026-05-22 11:15:00","NAN","2026-05-22 11:15:00"
"2026-05-22 11:20:00",517703,0,"NAN","NAN","2026-05-22 11:20:00","NAN","2026-05-22 11:20:00"
"2026-05-22 11:25:00",517704,0,"NAN","NAN","2026-05-22 11:25:00","NAN","2026-05-22 11:25:00"
"2026-05-22 11:30:00",517705,0,"NAN","NAN","2026-05-22 11:30:00","NAN","2026-05-22 11:30:00"
"2026-05-22 11:35:00",517706,0,"NAN","NAN","2026-05-22 11:35:00","NAN","2026-05-22 11:35:00"
"2026-05-22 11:40:00",517707,0,"NAN","NAN","2026-05-22 11:40:00","NAN","2026-05-22 11:40:00"
"2026-05-22 11:45:00",517708,0,"NAN","NAN","2026-05-22 11:45:00","NAN","2026-05-22 11:45:00"
"2026-05-22 11:50:00",517709,0,"NAN","NAN","2026-05-22 11:50:00","NAN","2026-05-22 11:50:00"
"2026-05-22 11:55:00",517710,0,"NAN","NAN","2026-05-22 11:55:00","NAN","2026-05-22 11:55:00"
"2026-05-22 12:00:00",517711,0,"NAN","NAN","2026-05-22 12:00:00","NAN","2026-05-22 12:00:00"
"2026-05-22 12:05:00",517712,0,"NAN","NAN","2026-05-22 12:05:00","NAN","2026-05-22 12:05:00"
"2026-05-22 12:10:00",517713,0,"NAN","NAN","2026-05-22 12:10:00","NAN","2026-05-22 12:10:00"
"2026-05-22 12:15:00",517714,0,"NAN","NAN","2026-05-22 12:15:00","NAN","2026-05-22 12:15:00"
"2026-05-22 12:20:00",517715,0,"NAN","NAN","2026-05-22 12:20:00","NAN","2026-05-22 12:20:00"
"2026-05-22 12:25:00",517716,0,"NAN","NAN","2026-05-22 12:25:00","NAN","2026-05-22 12:25:00"
"2026-05-22 12:30:00",517717,0,"NAN","NAN","2026-05-22 12:30:00","NAN","2026-05-22 12:30:00"
"2026-05-22 12:35:00",517718,0,"NAN","NAN","2026-05-22 12:35:00","NAN","2026-05-22 12:35:00"
"2026-05-22 12:40:00",517719,0,"NAN","NAN","2026-05-22 12:40:00","NAN","2026-05-22 12:40:00"
"2026-05-22 12:45:00",517720,0,"NAN","NAN","2026-05-22 12:45:00","NAN","2026-05-22 12:45:00"
"2026-05-22 12:50:00",517721,0,"NAN","NAN","2026-05-22 12:50:00","NAN","2026-05-22 12:50:00"
"2026-05-22 12:55:00",517722,0,"NAN","NAN","2026-05-22 12:55:00","NAN","2026-05-22 12:55:00"
"2026-05-22 13:00:00",517723,0,"NAN","NAN","2026-05-22 13:00:00","NAN","2026-05-22 13:00:00"
"2026-05-22 13:05:00",517724,0,"NAN","NAN","2026-05-22 13:05:00","NAN","2026-05-22 13:05:00"
"2026-05-22 13:10:00",517725,0,"NAN","NAN","2026-05-22 13:10:00","NAN","2026-05-22 13:10:00"
"2026-05-22 13:15:00",517726,0,"NAN","NAN","2026-05-22 13:15:00","NAN","2026-05-22 13:15:00"
"2026-05-22 13:20:00",517727,0,"NAN","NAN","2026-05-22 13:20:00","NAN","2026-05-22 13:20:00"
"2026-05-22 13:25:00",517728,0,"NAN","NAN","2026-05-22 13:25:00","NAN","2026-05-22 13:25:00"
"2026-05-22 13:30:00",517729,0,"NAN","NAN","2026-05-22 13:30:00","NAN","2026-05-22 13:30:00"
"2026-05-22 13:35:00",517730,0,"NAN","NAN","2026-05-22 13:35:00","NAN","2026-05-22 13:35:00"
"2026-05-22 13:40:00",517731,0,"NAN","NAN","2026-05-22 13:40:00","NAN","2026-05-22 13:40:00"
"2026-05-22 13:45:00",517732,0,"NAN","NAN","2026-05-22 13:45:00","NAN","2026-05-22 13:45:00"
"2026-05-22 13:50:00",517733,0,"NAN","NAN","2026-05-22 13:50:00","NAN","2026-05-22 13:50:00"
"2026-05-22 13:55:00",517734,0,"NAN","NAN","2026-05-22 13:55:00","NAN","2026-05-22 13:55:00"
"2026-05-22 14:00:00",517735,0,"NAN","NAN","2026-05-22 14:00:00","NAN","2026-05-22 14:00:00"
"2026-05-22 14:05:00",517736,0,"NAN","NAN","2026-05-22 14:05:00","NAN","2026-05-22 14:05:00"
"2026-05-22 14:10:00",517737,0,"NAN","NAN","2026-05-22 14:10:00","NAN","2026-05-22 14:10:00"
"2026-05-22 14:15:00",517738,0,"NAN","NAN","2026-05-22 14:15:00","NAN","2026-05-22 14:15:00"
"2026-05-22 14:20:00",517739,0,"NAN","NAN","2026-05-22 14:20:00","NAN","2026-05-22 14:20:00"
"2026-05-22 14:25:00",517740,0,"NAN","NAN","2026-05-22 14:25:00","NAN","2026-05-22 14:25:00"
"2026-05-22 14:30:00",517741,0,"NAN","NAN","2026-05-22 14:30:00","NAN","2026-05-22 14:30:00"
"2026-05-22 14:35:00",517742,0,"NAN","NAN","2026-05-22 14:35:00","NAN","2026-05-22 14:35:00"
"2026-05-22 14:40:00",517743,0,"NAN","NAN","2026-05-22 14:40:00","NAN","2026-05-22 14:40:00"
"2026-05-22 14:45:00",517744,0,"NAN","NAN","2026-05-22 14:45:00","NAN","2026-05-22 14:45:00"
"2026-05-22 14:50:00",517745,0,"NAN","NAN","2026-05-22 14:50:00","NAN","2026-05-22 14:50:00"
"2026-05-22 15:00:00",517747,0,"NAN","NAN","2026-05-22 15:00:00","NAN","2026-05-22 15:00:00"
"2026-05-22 15:05:00",517748,0,"NAN","NAN","2026-05-22 15:05:00","NAN","2026-05-22 15:05:00"
"2026-05-22 15:10:00",517749,0,"NAN","NAN","2026-05-22 15:10:00","NAN","2026-05-22 15:10:00"
"2026-05-22 15:15:00",517750,0,"NAN","NAN","2026-05-22 15:15:00","NAN","2026-05-22 15:15:00"
"2026-05-22 15:20:00",517751,0,"NAN","NAN","2026-05-22 15:20:00","NAN","2026-05-22 15:20:00"
"2026-05-22 15:25:00",517752,0,"NAN","NAN","2026-05-22 15:25:00","NAN","2026-05-22 15:25:00"
"2026-05-22 15:30:00",517753,0,"NAN","NAN","2026-05-22 15:30:00","NAN","2026-05-22 15:30:00"
"2026-05-22 15:35:00",517754,0,"NAN","NAN","2026-05-22 15:35:00","NAN","2026-05-22 15:35:00"
"2026-05-22 15:40:00",517755,0,"NAN","NAN","2026-05-22 15:40:00","NAN","2026-05-22 15:40:00"
"2026-05-22 15:45:00",517756,0,"NAN","NAN","2026-05-22 15:45:00","NAN","2026-05-22 15:45:00"
"2026-05-22 15:50:00",517757,0,"NAN","NAN","2026-05-22 15:50:00","NAN","2026-05-22 15:50:00"
"2026-05-22 15:55:00",517758,0,"NAN","NAN","2026-05-22 15:55:00","NAN","2026-05-22 15:55:00"
"2026-05-22 16:00:00",517759,0,"NAN","NAN","2026-05-22 16:00:00","NAN","2026-05-22 16:00:00"
"2026-05-22 16:05:00",517760,0,"NAN","NAN","2026-05-22 16:05:00","NAN","2026-05-22 16:05:00"
"2026-05-22 16:10:00",517761,0,"NAN","NAN","2026-05-22 16:10:00","NAN","2026-05-22 16:10:00"
"2026-05-22 16:15:00",517762,0,"NAN","NAN","2026-05-22 16:15:00","NAN","2026-05-22 16:15:00"
"2026-05-22 16:20:00",517763,0,"NAN","NAN","2026-05-22 16:20:00","NAN","2026-05-22 16:20:00"
"2026-05-22 16:25:00",517764,0,"NAN","NAN","2026-05-22 16:25:00","NAN","2026-05-22 16:25:00"
"2026-05-22 16:30:00",517765,0,"NAN","NAN","2026-05-22 16:30:00","NAN","2026-05-22 16:30:00"
"2026-05-22 16:35:00",517766,0,"NAN","NAN","2026-05-22 16:35:00","NAN","2026-05-22 16:35:00"
"2026-05-22 16:40:00",517767,0,"NAN","NAN","2026-05-22 16:40:00","NAN","2026-05-22 16:40:00"
"2026-05-22 16:45:00",517768,0,"NAN","NAN","2026-05-22 16:45:00","NAN","2026-05-22 16:45:00"
"2026-05-22 16:50:00",517769,0,"NAN","NAN","2026-05-22 16:50:00","NAN","2026-05-22 16:50:00"
"2026-05-22 16:55:00",517770,0,"NAN","NAN","2026-05-22 16:55:00","NAN","2026-05-22 16:55:00"
"2026-05-22 17:00:00",517771,0,"NAN","NAN","2026-05-22 17:00:00","NAN","2026-05-22 17:00:00"
"2026-05-22 17:05:00",517772,0,"NAN","NAN","2026-05-22 17:05:00","NAN","2026-05-22 17:05:00"
"2026-05-22 17:10:00",517773,0,"NAN","NAN","2026-05-22 17:10:00","NAN","2026-05-22 17:10:00"
"2026-05-22 17:15:00",517774,0,"NAN","NAN","2026-05-22 17:15:00","NAN","2026-05-22 17:15:00"
"2026-05-22 17:20:00",517775,0,"NAN","NAN","2026-05-22 17:20:00","NAN","2026-05-22 17:20:00"
"2026-05-22 17:25:00",517776,0,"NAN","NAN","2026-05-22 17:25:00","NAN","2026-05-22 17:25:00"
"2026-05-22 17:30:00",517777,0,"NAN","NAN","2026-05-22 17:30:00","NAN","2026-05-22 17:30:00"
"2026-05-22 17:35:00",517778,0,"NAN","NAN","2026-05-22 17:35:00","NAN","2026-05-22 17:35:00"
"2026-05-22 17:40:00",517779,0,"NAN","NAN","2026-05-22 17:40:00","NAN","2026-05-22 17:40:00"
"2026-05-22 17:45:00",517780,0,"NAN","NAN","2026-05-22 17:45:00","NAN","2026-05-22 17:45:00"
"2026-05-22 17:50:00",517781,0,"NAN","NAN","2026-05-22 17:50:00","NAN","2026-05-22 17:50:00"
"2026-05-22 17:55:00",517782,0,"NAN","NAN","2026-05-22 17:55:00","NAN","2026-05-22 17:55:00"
"2026-05-22 18:00:00",517783,0,"NAN","NAN","2026-05-22 18:00:00","NAN","2026-05-22 18:00:00"
"2026-05-22 18:05:00",517784,0,"NAN","NAN","2026-05-22 18:05:00","NAN","2026-05-22 18:05:00"
"2026-05-22 18:10:00",517785,0,"NAN","NAN","2026-05-22 18:10:00","NAN","2026-05-22 18:10:00"
"2026-05-22 18:15:00",517786,0,"NAN","NAN","2026-05-22 18:15:00","NAN","2026-05-22 18:15:00"
"2026-05-22 18:20:00",517787,0,"NAN","NAN","2026-05-22 18:20:00","NAN","2026-05-22 18:20:00"
"2026-05-22 18:25:00",517788,0,"NAN","NAN","2026-05-22 18:25:00","NAN","2026-05-22 18:25:00"
"2026-05-22 18:30:00",517789,0,"NAN","NAN","2026-05-22 18:30:00","NAN","2026-05-22 18:30:00"
"2026-05-22 18:35:00",517790,0,"NAN","NAN","2026-05-22 18:35:00","NAN","2026-05-22 18:35:00"
"2026-05-22 18:40:00",517791,0,"NAN","NAN","2026-05-22 18:40:00","NAN","2026-05-22 18:40:00"
"2026-05-22 18:45:00",517792,0,"NAN","NAN","2026-05-22 18:45:00","NAN","2026-05-22 18:45:00"
"2026-05-22 18:50:00",517793,0,"NAN","NAN","2026-05-22 18:50:00","NAN","2026-05-22 18:50:00"
"2026-05-22 18:55:00",517794,0,"NAN","NAN","2026-05-22 18:55:00","NAN","2026-05-22 18:55:00"
"2026-05-22 19:00:00",517795,0,"NAN","NAN","2026-05-22 19:00:00","NAN","2026-05-22 19:00:00"
"2026-05-22 19:05:00",517796,0,"NAN","NAN","2026-05-22 19:05:00","NAN","2026-05-22 19:05:00"
"2026-05-22 19:10:00",517797,0,"NAN","NAN","2026-05-22 19:10:00","NAN","2026-05-22 19:10:00"
"2026-05-22 19:15:00",517798,0,"NAN","NAN","2026-05-22 19:15:00","NAN","2026-05-22 19:15:00"
"2026-05-22 19:20:00",517799,0,"NAN","NAN","2026-05-22 19:20:00","NAN","2026-05-22 19:20:00"
"2026-05-22 19:25:00",517800,0,"NAN","NAN","2026-05-22 19:25:00","NAN","2026-05-22 19:25:00"
"2026-05-22 19:30:00",517801,0,"NAN","NAN","2026-05-22 19:30:00","NAN","2026-05-22 19:30:00"
"2026-05-22 19:35:00",517802,0,"NAN","NAN","2026-05-22 19:35:00","NAN","2026-05-22 19:35:00"
"2026-05-22 19:40:00",517803,0,"NAN","NAN","2026-05-22 19:40:00","NAN","2026-05-22 19:40:00"
"2026-05-22 19:45:00",517804,0,"NAN","NAN","2026-05-22 19:45:00","NAN","2026-05-22 19:45:00"
"2026-05-22 19:50:00",517805,0,"NAN","NAN","2026-05-22 19:50:00","NAN","2026-05-22 19:50:00"
"2026-05-22 19:55:00",517806,0,"NAN","NAN","2026-05-22 19:55:00","NAN","2026-05-22 19:55:00"
"2026-05-22 20:00:00",517807,0,"NAN","NAN","2026-05-22 20:00:00","NAN","2026-05-22 20:00:00"
"2026-05-22 20:05:00",517808,0,"NAN","NAN","2026-05-22 20:05:00","NAN","2026-05-22 20:05:00"
"2026-05-22 20:10:00",517809,0,"NAN","NAN","2026-05-22 20:10:00","NAN","2026-05-22 20:10:00"
"2026-05-22 20:15:00",517810,0,"NAN","NAN","2026-05-22 20:15:00","NAN","2026-05-22 20:15:00"
"2026-05-22 20:20:00",517811,0,"NAN","NAN","2026-05-22 20:20:00","NAN","2026-05-22 20:20:00"
"2026-05-22 20:25:00",517812,0,"NAN","NAN","2026-05-22 20:25:00","NAN","2026-05-22 20:25:00"
"2026-05-22 20:30:00",517813,0,"NAN","NAN","2026-05-22 20:30:00","NAN","2026-05-22 20:30:00"
"2026-05-22 20:35:00",517814,0,"NAN","NAN","2026-05-22 20:35:00","NAN","2026-05-22 20:35:00"
"2026-05-22 20:40:00",517815,0,"NAN","NAN","2026-05-22 20:40:00","NAN","2026-05-22 20:40:00"
"2026-05-22 20:45:00",517816,0,"NAN","NAN","2026-05-22 20:45:00","NAN","2026-05-22 20:45:00"
"2026-05-22 20:50:00",517817,0,"NAN","NAN","2026-05-22 20:50:00","NAN","2026-05-22 20:50:00"
"2026-05-22 20:55:00",517818,0,"NAN","NAN","2026-05-22 20:55:00","NAN","2026-05-22 20:55:00"
"2026-05-22 21:00:00",517819,0,"NAN","NAN","2026-05-22 21:00:00","NAN","2026-05-22 21:00:00"
"2026-05-22 21:05:00",517820,0,"NAN","NAN","2026-05-22 21:05:00","NAN","2026-05-22 21:05:00"
"2026-05-22 21:10:00",517821,0,"NAN","NAN","2026-05-22 21:10:00","NAN","2026-05-22 21:10:00"
"2026-05-22 21:15:00",517822,0,"NAN","NAN","2026-05-22 21:15:00","NAN","2026-05-22 21:15:00"
"2026-05-22 21:20:00",517823,0,"NAN","NAN","2026-05-22 21:20:00","NAN","2026-05-22 21:20:00"
"2026-05-22 21:25:00",517824,0,"NAN","NAN","2026-05-22 21:25:00","NAN","2026-05-22 21:25:00"
"2026-05-22 21:30:00",517825,0,"NAN","NAN","2026-05-22 21:30:00","NAN","2026-05-22 21:30:00"
"2026-05-22 21:35:00",517826,0,"NAN","NAN","2026-05-22 21:35:00","NAN","2026-05-22 21:35:00"
"2026-05-22 21:40:00",517827,0,"NAN","NAN","2026-05-22 21:40:00","NAN","2026-05-22 21:40:00"
