"TOA5","paraiso","CR3000","4743","CR3000.Std.32.05","CPU:HIDRO_JARDIM_PARAISO_V6.CR3","28767","J_PARAISO_5"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-07-09 03:20:00",557290,0,"NAN","NAN","2026-07-09 03:20:00","NAN","2026-07-09 03:20:00"
"2026-07-09 03:25:00",557291,0,"NAN","NAN","2026-07-09 03:25:00","NAN","2026-07-09 03:25:00"
"2026-07-09 03:30:00",557292,0,"NAN","NAN","2026-07-09 03:30:00","NAN","2026-07-09 03:30:00"
"2026-07-09 03:35:00",557293,0,"NAN","NAN","2026-07-09 03:35:00","NAN","2026-07-09 03:35:00"
"2026-07-09 03:40:00",557294,0,"NAN","NAN","2026-07-09 03:40:00","NAN","2026-07-09 03:40:00"
"2026-07-09 03:45:00",557295,0,"NAN","NAN","2026-07-09 03:45:00","NAN","2026-07-09 03:45:00"
"2026-07-09 03:50:00",557296,0,"NAN","NAN","2026-07-09 03:50:00","NAN","2026-07-09 03:50:00"
"2026-07-09 03:55:00",557297,0,"NAN","NAN","2026-07-09 03:55:00","NAN","2026-07-09 03:55:00"
"2026-07-09 04:00:00",557298,0,"NAN","NAN","2026-07-09 04:00:00","NAN","2026-07-09 04:00:00"
"2026-07-09 04:05:00",557299,0,"NAN","NAN","2026-07-09 04:05:00","NAN","2026-07-09 04:05:00"
"2026-07-09 04:10:00",557300,0,"NAN","NAN","2026-07-09 04:10:00","NAN","2026-07-09 04:10:00"
"2026-07-09 04:15:00",557301,0,"NAN","NAN","2026-07-09 04:15:00","NAN","2026-07-09 04:15:00"
"2026-07-09 04:20:00",557302,0,"NAN","NAN","2026-07-09 04:20:00","NAN","2026-07-09 04:20:00"
"2026-07-09 04:25:00",557303,0,"NAN","NAN","2026-07-09 04:25:00","NAN","2026-07-09 04:25:00"
"2026-07-09 04:30:00",557304,0,"NAN","NAN","2026-07-09 04:30:00","NAN","2026-07-09 04:30:00"
"2026-07-09 04:35:00",557305,0,"NAN","NAN","2026-07-09 04:35:00","NAN","2026-07-09 04:35:00"
"2026-07-09 04:40:00",557306,0,"NAN","NAN","2026-07-09 04:40:00","NAN","2026-07-09 04:40:00"
"2026-07-09 04:45:00",557307,0,"NAN","NAN","2026-07-09 04:45:00","NAN","2026-07-09 04:45:00"
"2026-07-09 04:50:00",557308,0,"NAN","NAN","2026-07-09 04:50:00","NAN","2026-07-09 04:50:00"
"2026-07-09 04:55:00",557309,0,"NAN","NAN","2026-07-09 04:55:00","NAN","2026-07-09 04:55:00"
"2026-07-09 05:00:00",557310,0,"NAN","NAN","2026-07-09 05:00:00","NAN","2026-07-09 05:00:00"
"2026-07-09 05:05:00",557311,0,"NAN","NAN","2026-07-09 05:05:00","NAN","2026-07-09 05:05:00"
"2026-07-09 05:10:00",557312,0,"NAN","NAN","2026-07-09 05:10:00","NAN","2026-07-09 05:10:00"
"2026-07-09 05:15:00",557313,0,"NAN","NAN","2026-07-09 05:15:00","NAN","2026-07-09 05:15:00"
"2026-07-09 05:20:00",557314,0,"NAN","NAN","2026-07-09 05:20:00","NAN","2026-07-09 05:20:00"
"2026-07-09 05:25:00",557315,0,"NAN","NAN","2026-07-09 05:25:00","NAN","2026-07-09 05:25:00"
"2026-07-09 05:30:00",557316,0,"NAN","NAN","2026-07-09 05:30:00","NAN","2026-07-09 05:30:00"
"2026-07-09 05:35:00",557317,0,"NAN","NAN","2026-07-09 05:35:00","NAN","2026-07-09 05:35:00"
"2026-07-09 05:40:00",557318,0,"NAN","NAN","2026-07-09 05:40:00","NAN","2026-07-09 05:40:00"
"2026-07-09 05:45:00",557319,0,"NAN","NAN","2026-07-09 05:45:00","NAN","2026-07-09 05:45:00"
"2026-07-09 05:50:00",557320,0,"NAN","NAN","2026-07-09 05:50:00","NAN","2026-07-09 05:50:00"
"2026-07-09 05:55:00",557321,0,"NAN","NAN","2026-07-09 05:55:00","NAN","2026-07-09 05:55:00"
"2026-07-09 06:00:00",557322,0,"NAN","NAN","2026-07-09 06:00:00","NAN","2026-07-09 06:00:00"
"2026-07-09 06:05:00",557323,0,"NAN","NAN","2026-07-09 06:05:00","NAN","2026-07-09 06:05:00"
"2026-07-09 06:10:00",557324,0,"NAN","NAN","2026-07-09 06:10:00","NAN","2026-07-09 06:10:00"
"2026-07-09 06:15:00",557325,0,"NAN","NAN","2026-07-09 06:15:00","NAN","2026-07-09 06:15:00"
"2026-07-09 06:20:00",557326,0,"NAN","NAN","2026-07-09 06:20:00","NAN","2026-07-09 06:20:00"
"2026-07-09 06:25:00",557327,0,"NAN","NAN","2026-07-09 06:25:00","NAN","2026-07-09 06:25:00"
"2026-07-09 06:30:00",557328,0,"NAN","NAN","2026-07-09 06:30:00","NAN","2026-07-09 06:30:00"
"2026-07-09 06:35:00",557329,0,"NAN","NAN","2026-07-09 06:35:00","NAN","2026-07-09 06:35:00"
"2026-07-09 06:40:00",557330,0,"NAN","NAN","2026-07-09 06:40:00","NAN","2026-07-09 06:40:00"
"2026-07-09 06:45:00",557331,0,"NAN","NAN","2026-07-09 06:45:00","NAN","2026-07-09 06:45:00"
"2026-07-09 06:50:00",557332,0,"NAN","NAN","2026-07-09 06:50:00","NAN","2026-07-09 06:50:00"
"2026-07-09 06:55:00",557333,0,"NAN","NAN","2026-07-09 06:55:00","NAN","2026-07-09 06:55:00"
"2026-07-09 07:00:00",557334,0,"NAN","NAN","2026-07-09 07:00:00","NAN","2026-07-09 07:00:00"
"2026-07-09 07:05:00",557335,0,"NAN","NAN","2026-07-09 07:05:00","NAN","2026-07-09 07:05:00"
"2026-07-09 07:10:00",557336,0,"NAN","NAN","2026-07-09 07:10:00","NAN","2026-07-09 07:10:00"
"2026-07-09 07:15:00",557337,0,"NAN","NAN","2026-07-09 07:15:00","NAN","2026-07-09 07:15:00"
"2026-07-09 07:20:00",557338,0,"NAN","NAN","2026-07-09 07:20:00","NAN","2026-07-09 07:20:00"
"2026-07-09 07:25:00",557339,0,"NAN","NAN","2026-07-09 07:25:00","NAN","2026-07-09 07:25:00"
"2026-07-09 07:30:00",557340,0,"NAN","NAN","2026-07-09 07:30:00","NAN","2026-07-09 07:30:00"
"2026-07-09 07:35:00",557341,0,"NAN","NAN","2026-07-09 07:35:00","NAN","2026-07-09 07:35:00"
"2026-07-09 07:40:00",557342,0,"NAN","NAN","2026-07-09 07:40:00","NAN","2026-07-09 07:40:00"
"2026-07-09 07:45:00",557343,0,"NAN","NAN","2026-07-09 07:45:00","NAN","2026-07-09 07:45:00"
"2026-07-09 07:50:00",557344,0,"NAN","NAN","2026-07-09 07:50:00","NAN","2026-07-09 07:50:00"
"2026-07-09 07:55:00",557345,0,"NAN","NAN","2026-07-09 07:55:00","NAN","2026-07-09 07:55:00"
"2026-07-09 08:00:00",557346,0,"NAN","NAN","2026-07-09 08:00:00","NAN","2026-07-09 08:00:00"
"2026-07-09 08:05:00",557347,0,"NAN","NAN","2026-07-09 08:05:00","NAN","2026-07-09 08:05:00"
"2026-07-09 08:10:00",557348,0,"NAN","NAN","2026-07-09 08:10:00","NAN","2026-07-09 08:10:00"
"2026-07-09 08:15:00",557349,0,"NAN","NAN","2026-07-09 08:15:00","NAN","2026-07-09 08:15:00"
"2026-07-09 08:20:00",557350,0,"NAN","NAN","2026-07-09 08:20:00","NAN","2026-07-09 08:20:00"
"2026-07-09 08:25:00",557351,0,"NAN","NAN","2026-07-09 08:25:00","NAN","2026-07-09 08:25:00"
"2026-07-09 08:30:00",557352,0,"NAN","NAN","2026-07-09 08:30:00","NAN","2026-07-09 08:30:00"
"2026-07-09 08:35:00",557353,0,"NAN","NAN","2026-07-09 08:35:00","NAN","2026-07-09 08:35:00"
"2026-07-09 08:40:00",557354,0,"NAN","NAN","2026-07-09 08:40:00","NAN","2026-07-09 08:40:00"
"2026-07-09 08:45:00",557355,0,"NAN","NAN","2026-07-09 08:45:00","NAN","2026-07-09 08:45:00"
"2026-07-09 08:50:00",557356,0,"NAN","NAN","2026-07-09 08:50:00","NAN","2026-07-09 08:50:00"
"2026-07-09 08:55:00",557357,0,"NAN","NAN","2026-07-09 08:55:00","NAN","2026-07-09 08:55:00"
"2026-07-09 09:00:00",557358,0,"NAN","NAN","2026-07-09 09:00:00","NAN","2026-07-09 09:00:00"
"2026-07-09 09:05:00",557359,0,"NAN","NAN","2026-07-09 09:05:00","NAN","2026-07-09 09:05:00"
"2026-07-09 09:10:00",557360,0,"NAN","NAN","2026-07-09 09:10:00","NAN","2026-07-09 09:10:00"
"2026-07-09 09:15:00",557361,0,"NAN","NAN","2026-07-09 09:15:00","NAN","2026-07-09 09:15:00"
"2026-07-09 09:20:00",557362,0,"NAN","NAN","2026-07-09 09:20:00","NAN","2026-07-09 09:20:00"
"2026-07-09 09:25:00",557363,0,"NAN","NAN","2026-07-09 09:25:00","NAN","2026-07-09 09:25:00"
"2026-07-09 09:30:00",557364,0,"NAN","NAN","2026-07-09 09:30:00","NAN","2026-07-09 09:30:00"
"2026-07-09 09:35:00",557365,0,"NAN","NAN","2026-07-09 09:35:00","NAN","2026-07-09 09:35:00"
"2026-07-09 09:40:00",557366,0,"NAN","NAN","2026-07-09 09:40:00","NAN","2026-07-09 09:40:00"
"2026-07-09 09:45:00",557367,0,"NAN","NAN","2026-07-09 09:45:00","NAN","2026-07-09 09:45:00"
"2026-07-09 09:50:00",557368,0,"NAN","NAN","2026-07-09 09:50:00","NAN","2026-07-09 09:50:00"
"2026-07-09 09:55:00",557369,0,"NAN","NAN","2026-07-09 09:55:00","NAN","2026-07-09 09:55:00"
"2026-07-09 10:00:00",557370,0,"NAN","NAN","2026-07-09 10:00:00","NAN","2026-07-09 10:00:00"
"2026-07-09 10:05:00",557371,0,"NAN","NAN","2026-07-09 10:05:00","NAN","2026-07-09 10:05:00"
"2026-07-09 10:10:00",557372,0,"NAN","NAN","2026-07-09 10:10:00","NAN","2026-07-09 10:10:00"
"2026-07-09 10:15:00",557373,0,"NAN","NAN","2026-07-09 10:15:00","NAN","2026-07-09 10:15:00"
"2026-07-09 10:20:00",557374,0,"NAN","NAN","2026-07-09 10:20:00","NAN","2026-07-09 10:20:00"
"2026-07-09 10:25:00",557375,0,"NAN","NAN","2026-07-09 10:25:00","NAN","2026-07-09 10:25:00"
"2026-07-09 10:30:00",557376,0,"NAN","NAN","2026-07-09 10:30:00","NAN","2026-07-09 10:30:00"
"2026-07-09 10:35:00",557377,0,"NAN","NAN","2026-07-09 10:35:00","NAN","2026-07-09 10:35:00"
"2026-07-09 10:40:00",557378,0,"NAN","NAN","2026-07-09 10:40:00","NAN","2026-07-09 10:40:00"
"2026-07-09 10:45:00",557379,0,"NAN","NAN","2026-07-09 10:45:00","NAN","2026-07-09 10:45:00"
"2026-07-09 10:50:00",557380,0,"NAN","NAN","2026-07-09 10:50:00","NAN","2026-07-09 10:50:00"
"2026-07-09 10:55:00",557381,0,"NAN","NAN","2026-07-09 10:55:00","NAN","2026-07-09 10:55:00"
"2026-07-09 11:00:00",557382,0,"NAN","NAN","2026-07-09 11:00:00","NAN","2026-07-09 11:00:00"
"2026-07-09 11:05:00",557383,0,"NAN","NAN","2026-07-09 11:05:00","NAN","2026-07-09 11:05:00"
"2026-07-09 11:10:00",557384,0,"NAN","NAN","2026-07-09 11:10:00","NAN","2026-07-09 11:10:00"
"2026-07-09 11:15:00",557385,0,"NAN","NAN","2026-07-09 11:15:00","NAN","2026-07-09 11:15:00"
"2026-07-09 11:20:00",557386,0,"NAN","NAN","2026-07-09 11:20:00","NAN","2026-07-09 11:20:00"
"2026-07-09 11:25:00",557387,0,"NAN","NAN","2026-07-09 11:25:00","NAN","2026-07-09 11:25:00"
"2026-07-09 11:30:00",557388,0,"NAN","NAN","2026-07-09 11:30:00","NAN","2026-07-09 11:30:00"
"2026-07-09 11:35:00",557389,0,"NAN","NAN","2026-07-09 11:35:00","NAN","2026-07-09 11:35:00"
"2026-07-09 11:40:00",557390,0,"NAN","NAN","2026-07-09 11:40:00","NAN","2026-07-09 11:40:00"
"2026-07-09 11:45:00",557391,0,"NAN","NAN","2026-07-09 11:45:00","NAN","2026-07-09 11:45:00"
"2026-07-09 11:50:00",557392,0,"NAN","NAN","2026-07-09 11:50:00","NAN","2026-07-09 11:50:00"
"2026-07-09 11:55:00",557393,0,"NAN","NAN","2026-07-09 11:55:00","NAN","2026-07-09 11:55:00"
"2026-07-09 12:00:00",557394,0,"NAN","NAN","2026-07-09 12:00:00","NAN","2026-07-09 12:00:00"
"2026-07-09 12:05:00",557395,0,"NAN","NAN","2026-07-09 12:05:00","NAN","2026-07-09 12:05:00"
"2026-07-09 12:10:00",557396,0,"NAN","NAN","2026-07-09 12:10:00","NAN","2026-07-09 12:10:00"
"2026-07-09 12:15:00",557397,0,"NAN","NAN","2026-07-09 12:15:00","NAN","2026-07-09 12:15:00"
"2026-07-09 12:20:00",557398,0,"NAN","NAN","2026-07-09 12:20:00","NAN","2026-07-09 12:20:00"
"2026-07-09 12:25:00",557399,0,"NAN","NAN","2026-07-09 12:25:00","NAN","2026-07-09 12:25:00"
"2026-07-09 12:30:00",557400,0,"NAN","NAN","2026-07-09 12:30:00","NAN","2026-07-09 12:30:00"
"2026-07-09 12:35:00",557401,0,"NAN","NAN","2026-07-09 12:35:00","NAN","2026-07-09 12:35:00"
"2026-07-09 12:40:00",557402,0,"NAN","NAN","2026-07-09 12:40:00","NAN","2026-07-09 12:40:00"
"2026-07-09 12:45:00",557403,0,"NAN","NAN","2026-07-09 12:45:00","NAN","2026-07-09 12:45:00"
"2026-07-09 12:50:00",557404,0,"NAN","NAN","2026-07-09 12:50:00","NAN","2026-07-09 12:50:00"
"2026-07-09 12:55:00",557405,0,"NAN","NAN","2026-07-09 12:55:00","NAN","2026-07-09 12:55:00"
"2026-07-09 13:00:00",557406,0,"NAN","NAN","2026-07-09 13:00:00","NAN","2026-07-09 13:00:00"
"2026-07-09 13:05:00",557407,0,"NAN","NAN","2026-07-09 13:05:00","NAN","2026-07-09 13:05:00"
"2026-07-09 13:10:00",557408,0,"NAN","NAN","2026-07-09 13:10:00","NAN","2026-07-09 13:10:00"
"2026-07-09 13:15:00",557409,0,"NAN","NAN","2026-07-09 13:15:00","NAN","2026-07-09 13:15:00"
"2026-07-09 13:20:00",557410,0,"NAN","NAN","2026-07-09 13:20:00","NAN","2026-07-09 13:20:00"
"2026-07-09 13:25:00",557411,0,"NAN","NAN","2026-07-09 13:25:00","NAN","2026-07-09 13:25:00"
"2026-07-09 13:30:00",557412,0,"NAN","NAN","2026-07-09 13:30:00","NAN","2026-07-09 13:30:00"
"2026-07-09 13:35:00",557413,0,"NAN","NAN","2026-07-09 13:35:00","NAN","2026-07-09 13:35:00"
"2026-07-09 13:40:00",557414,0,"NAN","NAN","2026-07-09 13:40:00","NAN","2026-07-09 13:40:00"
"2026-07-09 13:45:00",557415,0,"NAN","NAN","2026-07-09 13:45:00","NAN","2026-07-09 13:45:00"
"2026-07-09 13:50:00",557416,0,"NAN","NAN","2026-07-09 13:50:00","NAN","2026-07-09 13:50:00"
"2026-07-09 13:55:00",557417,0,"NAN","NAN","2026-07-09 13:55:00","NAN","2026-07-09 13:55:00"
"2026-07-09 14:00:00",557418,0,"NAN","NAN","2026-07-09 14:00:00","NAN","2026-07-09 14:00:00"
"2026-07-09 14:05:00",557419,0,"NAN","NAN","2026-07-09 14:05:00","NAN","2026-07-09 14:05:00"
"2026-07-09 14:10:00",557420,0,"NAN","NAN","2026-07-09 14:10:00","NAN","2026-07-09 14:10:00"
"2026-07-09 14:15:00",557421,0,"NAN","NAN","2026-07-09 14:15:00","NAN","2026-07-09 14:15:00"
"2026-07-09 14:20:00",557422,0,"NAN","NAN","2026-07-09 14:20:00","NAN","2026-07-09 14:20:00"
"2026-07-09 14:25:00",557423,0,"NAN","NAN","2026-07-09 14:25:00","NAN","2026-07-09 14:25:00"
"2026-07-09 14:30:00",557424,0,"NAN","NAN","2026-07-09 14:30:00","NAN","2026-07-09 14:30:00"
"2026-07-09 14:35:00",557425,0,"NAN","NAN","2026-07-09 14:35:00","NAN","2026-07-09 14:35:00"
"2026-07-09 14:40:00",557426,0,"NAN","NAN","2026-07-09 14:40:00","NAN","2026-07-09 14:40:00"
"2026-07-09 14:45:00",557427,0,"NAN","NAN","2026-07-09 14:45:00","NAN","2026-07-09 14:45:00"
"2026-07-09 14:50:00",557428,0,"NAN","NAN","2026-07-09 14:50:00","NAN","2026-07-09 14:50:00"
"2026-07-09 14:55:00",557429,0,"NAN","NAN","2026-07-09 14:55:00","NAN","2026-07-09 14:55:00"
"2026-07-09 15:00:00",557430,0,"NAN","NAN","2026-07-09 15:00:00","NAN","2026-07-09 15:00:00"
"2026-07-09 15:05:00",557431,0,"NAN","NAN","2026-07-09 15:05:00","NAN","2026-07-09 15:05:00"
"2026-07-09 15:10:00",557432,0,"NAN","NAN","2026-07-09 15:10:00","NAN","2026-07-09 15:10:00"
"2026-07-09 15:15:00",557433,0,"NAN","NAN","2026-07-09 15:15:00","NAN","2026-07-09 15:15:00"
"2026-07-09 15:20:00",557434,0,"NAN","NAN","2026-07-09 15:20:00","NAN","2026-07-09 15:20:00"
"2026-07-09 15:25:00",557435,0,"NAN","NAN","2026-07-09 15:25:00","NAN","2026-07-09 15:25:00"
"2026-07-09 15:30:00",557436,0,"NAN","NAN","2026-07-09 15:30:00","NAN","2026-07-09 15:30:00"
"2026-07-09 15:35:00",557437,0,"NAN","NAN","2026-07-09 15:35:00","NAN","2026-07-09 15:35:00"
"2026-07-09 15:40:00",557438,0,"NAN","NAN","2026-07-09 15:40:00","NAN","2026-07-09 15:40:00"
"2026-07-09 15:45:00",557439,0,"NAN","NAN","2026-07-09 15:45:00","NAN","2026-07-09 15:45:00"
"2026-07-09 15:50:00",557440,0,"NAN","NAN","2026-07-09 15:50:00","NAN","2026-07-09 15:50:00"
"2026-07-09 15:55:00",557441,0,"NAN","NAN","2026-07-09 15:55:00","NAN","2026-07-09 15:55:00"
"2026-07-09 16:00:00",557442,0,"NAN","NAN","2026-07-09 16:00:00","NAN","2026-07-09 16:00:00"
"2026-07-09 16:05:00",557443,0,"NAN","NAN","2026-07-09 16:05:00","NAN","2026-07-09 16:05:00"
"2026-07-09 16:10:00",557444,0,"NAN","NAN","2026-07-09 16:10:00","NAN","2026-07-09 16:10:00"
"2026-07-09 16:15:00",557445,0,"NAN","NAN","2026-07-09 16:15:00","NAN","2026-07-09 16:15:00"
"2026-07-09 16:20:00",557446,0,"NAN","NAN","2026-07-09 16:20:00","NAN","2026-07-09 16:20:00"
"2026-07-09 16:25:00",557447,0,"NAN","NAN","2026-07-09 16:25:00","NAN","2026-07-09 16:25:00"
"2026-07-09 16:30:00",557448,0,"NAN","NAN","2026-07-09 16:30:00","NAN","2026-07-09 16:30:00"
"2026-07-09 16:35:00",557449,0,"NAN","NAN","2026-07-09 16:35:00","NAN","2026-07-09 16:35:00"
"2026-07-09 16:40:00",557450,0,"NAN","NAN","2026-07-09 16:40:00","NAN","2026-07-09 16:40:00"
"2026-07-09 16:45:00",557451,0,"NAN","NAN","2026-07-09 16:45:00","NAN","2026-07-09 16:45:00"
"2026-07-09 16:50:00",557452,0,"NAN","NAN","2026-07-09 16:50:00","NAN","2026-07-09 16:50:00"
"2026-07-09 16:55:00",557453,0,"NAN","NAN","2026-07-09 16:55:00","NAN","2026-07-09 16:55:00"
"2026-07-09 17:00:00",557454,0,"NAN","NAN","2026-07-09 17:00:00","NAN","2026-07-09 17:00:00"
"2026-07-09 17:05:00",557455,0,"NAN","NAN","2026-07-09 17:05:00","NAN","2026-07-09 17:05:00"
"2026-07-09 17:10:00",557456,0,"NAN","NAN","2026-07-09 17:10:00","NAN","2026-07-09 17:10:00"
"2026-07-09 17:15:00",557457,0,"NAN","NAN","2026-07-09 17:15:00","NAN","2026-07-09 17:15:00"
"2026-07-09 17:20:00",557458,0,"NAN","NAN","2026-07-09 17:20:00","NAN","2026-07-09 17:20:00"
"2026-07-09 17:25:00",557459,0,"NAN","NAN","2026-07-09 17:25:00","NAN","2026-07-09 17:25:00"
"2026-07-09 17:30:00",557460,0,"NAN","NAN","2026-07-09 17:30:00","NAN","2026-07-09 17:30:00"
"2026-07-09 17:35:00",557461,0,"NAN","NAN","2026-07-09 17:35:00","NAN","2026-07-09 17:35:00"
"2026-07-09 17:40:00",557462,0,"NAN","NAN","2026-07-09 17:40:00","NAN","2026-07-09 17:40:00"
"2026-07-09 17:45:00",557463,0,"NAN","NAN","2026-07-09 17:45:00","NAN","2026-07-09 17:45:00"
"2026-07-09 17:50:00",557464,0,"NAN","NAN","2026-07-09 17:50:00","NAN","2026-07-09 17:50:00"
"2026-07-09 17:55:00",557465,0,"NAN","NAN","2026-07-09 17:55:00","NAN","2026-07-09 17:55:00"
"2026-07-09 18:00:00",557466,0,"NAN","NAN","2026-07-09 18:00:00","NAN","2026-07-09 18:00:00"
"2026-07-09 18:05:00",557467,0,"NAN","NAN","2026-07-09 18:05:00","NAN","2026-07-09 18:05:00"
"2026-07-09 18:10:00",557468,0,"NAN","NAN","2026-07-09 18:10:00","NAN","2026-07-09 18:10:00"
"2026-07-09 18:15:00",557469,0,"NAN","NAN","2026-07-09 18:15:00","NAN","2026-07-09 18:15:00"
"2026-07-09 18:20:00",557470,0,"NAN","NAN","2026-07-09 18:20:00","NAN","2026-07-09 18:20:00"
"2026-07-09 18:25:00",557471,0,"NAN","NAN","2026-07-09 18:25:00","NAN","2026-07-09 18:25:00"
"2026-07-09 18:30:00",557472,0,"NAN","NAN","2026-07-09 18:30:00","NAN","2026-07-09 18:30:00"
"2026-07-09 18:35:00",557473,0,"NAN","NAN","2026-07-09 18:35:00","NAN","2026-07-09 18:35:00"
"2026-07-09 18:40:00",557474,0,"NAN","NAN","2026-07-09 18:40:00","NAN","2026-07-09 18:40:00"
"2026-07-09 18:45:00",557475,0,"NAN","NAN","2026-07-09 18:45:00","NAN","2026-07-09 18:45:00"
"2026-07-09 18:50:00",557476,0,"NAN","NAN","2026-07-09 18:50:00","NAN","2026-07-09 18:50:00"
"2026-07-09 18:55:00",557477,0,"NAN","NAN","2026-07-09 18:55:00","NAN","2026-07-09 18:55:00"
"2026-07-09 19:00:00",557478,0,"NAN","NAN","2026-07-09 19:00:00","NAN","2026-07-09 19:00:00"
"2026-07-09 19:05:00",557479,0,"NAN","NAN","2026-07-09 19:05:00","NAN","2026-07-09 19:05:00"
"2026-07-09 19:10:00",557480,0,"NAN","NAN","2026-07-09 19:10:00","NAN","2026-07-09 19:10:00"
"2026-07-09 19:15:00",557481,0,"NAN","NAN","2026-07-09 19:15:00","NAN","2026-07-09 19:15:00"
"2026-07-09 19:20:00",557482,0,"NAN","NAN","2026-07-09 19:20:00","NAN","2026-07-09 19:20:00"
"2026-07-09 19:25:00",557483,0,"NAN","NAN","2026-07-09 19:25:00","NAN","2026-07-09 19:25:00"
"2026-07-09 19:30:00",557484,0,"NAN","NAN","2026-07-09 19:30:00","NAN","2026-07-09 19:30:00"
"2026-07-09 19:35:00",557485,0,"NAN","NAN","2026-07-09 19:35:00","NAN","2026-07-09 19:35:00"
"2026-07-09 19:40:00",557486,0,"NAN","NAN","2026-07-09 19:40:00","NAN","2026-07-09 19:40:00"
"2026-07-09 19:45:00",557487,0,"NAN","NAN","2026-07-09 19:45:00","NAN","2026-07-09 19:45:00"
"2026-07-09 19:50:00",557488,0,"NAN","NAN","2026-07-09 19:50:00","NAN","2026-07-09 19:50:00"
"2026-07-09 19:55:00",557489,0,"NAN","NAN","2026-07-09 19:55:00","NAN","2026-07-09 19:55:00"
"2026-07-09 20:00:00",557490,0,"NAN","NAN","2026-07-09 20:00:00","NAN","2026-07-09 20:00:00"
"2026-07-09 20:05:00",557491,0,"NAN","NAN","2026-07-09 20:05:00","NAN","2026-07-09 20:05:00"
"2026-07-09 20:10:00",557492,0,"NAN","NAN","2026-07-09 20:10:00","NAN","2026-07-09 20:10:00"
"2026-07-09 20:15:00",557493,0,"NAN","NAN","2026-07-09 20:15:00","NAN","2026-07-09 20:15:00"
"2026-07-09 20:20:00",557494,0,"NAN","NAN","2026-07-09 20:20:00","NAN","2026-07-09 20:20:00"
"2026-07-09 20:25:00",557495,0,"NAN","NAN","2026-07-09 20:25:00","NAN","2026-07-09 20:25:00"
"2026-07-09 20:30:00",557496,0,"NAN","NAN","2026-07-09 20:30:00","NAN","2026-07-09 20:30:00"
"2026-07-09 20:35:00",557497,0,"NAN","NAN","2026-07-09 20:35:00","NAN","2026-07-09 20:35:00"
"2026-07-09 20:40:00",557498,0,"NAN","NAN","2026-07-09 20:40:00","NAN","2026-07-09 20:40:00"
"2026-07-09 20:45:00",557499,0,"NAN","NAN","2026-07-09 20:45:00","NAN","2026-07-09 20:45:00"
"2026-07-09 20:50:00",557500,0,"NAN","NAN","2026-07-09 20:50:00","NAN","2026-07-09 20:50:00"
"2026-07-09 20:55:00",557501,0,"NAN","NAN","2026-07-09 20:55:00","NAN","2026-07-09 20:55:00"
"2026-07-09 21:00:00",557502,0,"NAN","NAN","2026-07-09 21:00:00","NAN","2026-07-09 21:00:00"
"2026-07-09 21:05:00",557503,0,"NAN","NAN","2026-07-09 21:05:00","NAN","2026-07-09 21:05:00"
"2026-07-09 21:10:00",557504,0,"NAN","NAN","2026-07-09 21:10:00","NAN","2026-07-09 21:10:00"
"2026-07-09 21:15:00",557505,0,"NAN","NAN","2026-07-09 21:15:00","NAN","2026-07-09 21:15:00"
"2026-07-09 21:20:00",557506,0,"NAN","NAN","2026-07-09 21:20:00","NAN","2026-07-09 21:20:00"
"2026-07-09 21:25:00",557507,0,"NAN","NAN","2026-07-09 21:25:00","NAN","2026-07-09 21:25:00"
"2026-07-09 21:30:00",557508,0,"NAN","NAN","2026-07-09 21:30:00","NAN","2026-07-09 21:30:00"
"2026-07-09 21:35:00",557509,0,"NAN","NAN","2026-07-09 21:35:00","NAN","2026-07-09 21:35:00"
"2026-07-09 21:40:00",557510,0,"NAN","NAN","2026-07-09 21:40:00","NAN","2026-07-09 21:40:00"
"2026-07-09 21:45:00",557511,0,"NAN","NAN","2026-07-09 21:45:00","NAN","2026-07-09 21:45:00"
"2026-07-09 21:50:00",557512,0,"NAN","NAN","2026-07-09 21:50:00","NAN","2026-07-09 21:50:00"
"2026-07-09 21:55:00",557513,0,"NAN","NAN","2026-07-09 21:55:00","NAN","2026-07-09 21:55:00"
"2026-07-09 22:00:00",557514,0,"NAN","NAN","2026-07-09 22:00:00","NAN","2026-07-09 22:00:00"
"2026-07-09 22:05:00",557515,0,"NAN","NAN","2026-07-09 22:05:00","NAN","2026-07-09 22:05:00"
"2026-07-09 22:10:00",557516,0,"NAN","NAN","2026-07-09 22:10:00","NAN","2026-07-09 22:10:00"
"2026-07-09 22:15:00",557517,0,"NAN","NAN","2026-07-09 22:15:00","NAN","2026-07-09 22:15:00"
"2026-07-09 22:20:00",557518,0,"NAN","NAN","2026-07-09 22:20:00","NAN","2026-07-09 22:20:00"
"2026-07-09 22:25:00",557519,0,"NAN","NAN","2026-07-09 22:25:00","NAN","2026-07-09 22:25:00"
"2026-07-09 22:30:00",557520,0,"NAN","NAN","2026-07-09 22:30:00","NAN","2026-07-09 22:30:00"
"2026-07-09 22:35:00",557521,0,"NAN","NAN","2026-07-09 22:35:00","NAN","2026-07-09 22:35:00"
"2026-07-09 22:40:00",557522,0,"NAN","NAN","2026-07-09 22:40:00","NAN","2026-07-09 22:40:00"
"2026-07-09 22:45:00",557523,0,"NAN","NAN","2026-07-09 22:45:00","NAN","2026-07-09 22:45:00"
