"TOA5","24170","CR300","24170","CR300.Std.10.02","CPU:HIDRO_DIVOBRAS_V6.CR300","36164","DIVOBRAS_HR"
"TIMESTAMP","RECORD","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn"
"TS","RN","mm","Metros","Metros","","Metros",""
"","","Tot","Smp","Max","TMx","Min","TMn"
"2026-07-04 01:00:00",44167,0,"NAN","NAN","2026-07-04 01:00:00","NAN","2026-07-04 01:00:00"
"2026-07-04 02:00:00",44168,0,"NAN","NAN","2026-07-04 02:00:00","NAN","2026-07-04 02:00:00"
"2026-07-04 03:00:00",44169,0,"NAN","NAN","2026-07-04 03:00:00","NAN","2026-07-04 03:00:00"
"2026-07-04 04:00:00",44170,0,"NAN","NAN","2026-07-04 04:00:00","NAN","2026-07-04 04:00:00"
"2026-07-04 05:00:00",44171,0,"NAN","NAN","2026-07-04 05:00:00","NAN","2026-07-04 05:00:00"
"2026-07-04 06:00:00",44172,0,"NAN","NAN","2026-07-04 06:00:00","NAN","2026-07-04 06:00:00"
"2026-07-04 07:00:00",44173,0,"NAN","NAN","2026-07-04 07:00:00","NAN","2026-07-04 07:00:00"
"2026-07-04 08:00:00",44174,0,"NAN","NAN","2026-07-04 08:00:00","NAN","2026-07-04 08:00:00"
"2026-07-04 09:00:00",44175,0,"NAN","NAN","2026-07-04 09:00:00","NAN","2026-07-04 09:00:00"
"2026-07-04 10:00:00",44176,0,"NAN","NAN","2026-07-04 10:00:00","NAN","2026-07-04 10:00:00"
"2026-07-04 11:00:00",44177,0,"NAN","NAN","2026-07-04 11:00:00","NAN","2026-07-04 11:00:00"
"2026-07-04 12:00:00",44178,0,"NAN","NAN","2026-07-04 12:00:00","NAN","2026-07-04 12:00:00"
"2026-07-04 13:00:00",44179,0,"NAN","NAN","2026-07-04 13:00:00","NAN","2026-07-04 13:00:00"
"2026-07-04 14:00:00",44180,0,"NAN","NAN","2026-07-04 14:00:00","NAN","2026-07-04 14:00:00"
"2026-07-04 15:00:00",44181,0,"NAN","NAN","2026-07-04 15:00:00","NAN","2026-07-04 15:00:00"
"2026-07-04 16:00:00",44182,0,"NAN","NAN","2026-07-04 16:00:00","NAN","2026-07-04 16:00:00"
"2026-07-04 17:00:00",44183,0,"NAN","NAN","2026-07-04 17:00:00","NAN","2026-07-04 17:00:00"
"2026-07-04 18:00:00",44184,0,"NAN","NAN","2026-07-04 18:00:00","NAN","2026-07-04 18:00:00"
"2026-07-04 19:00:00",44185,0,"NAN","NAN","2026-07-04 19:00:00","NAN","2026-07-04 19:00:00"
"2026-07-04 20:00:00",44186,0,"NAN","NAN","2026-07-04 20:00:00","NAN","2026-07-04 20:00:00"
"2026-07-04 21:00:00",44187,0,"NAN","NAN","2026-07-04 21:00:00","NAN","2026-07-04 21:00:00"
"2026-07-04 22:00:00",44188,0,"NAN","NAN","2026-07-04 22:00:00","NAN","2026-07-04 22:00:00"
"2026-07-04 23:00:00",44189,0,"NAN","NAN","2026-07-04 23:00:00","NAN","2026-07-04 23:00:00"
"2026-07-05 00:00:00",44190,0,"NAN","NAN","2026-07-05 00:00:00","NAN","2026-07-05 00:00:00"
"2026-07-05 01:00:00",44191,0,"NAN","NAN","2026-07-05 01:00:00","NAN","2026-07-05 01:00:00"
"2026-07-05 02:00:00",44192,0,"NAN","NAN","2026-07-05 02:00:00","NAN","2026-07-05 02:00:00"
"2026-07-05 03:00:00",44193,0,"NAN","NAN","2026-07-05 03:00:00","NAN","2026-07-05 03:00:00"
"2026-07-05 04:00:00",44194,0,"NAN","NAN","2026-07-05 04:00:00","NAN","2026-07-05 04:00:00"
"2026-07-05 05:00:00",44195,0,"NAN","NAN","2026-07-05 05:00:00","NAN","2026-07-05 05:00:00"
"2026-07-05 06:00:00",44196,0,"NAN","NAN","2026-07-05 06:00:00","NAN","2026-07-05 06:00:00"
"2026-07-05 07:00:00",44197,0,"NAN","NAN","2026-07-05 07:00:00","NAN","2026-07-05 07:00:00"
"2026-07-05 08:00:00",44198,0,"NAN","NAN","2026-07-05 08:00:00","NAN","2026-07-05 08:00:00"
"2026-07-05 09:00:00",44199,0,"NAN","NAN","2026-07-05 09:00:00","NAN","2026-07-05 09:00:00"
"2026-07-05 10:00:00",44200,0,"NAN","NAN","2026-07-05 10:00:00","NAN","2026-07-05 10:00:00"
"2026-07-05 11:00:00",44201,0,"NAN","NAN","2026-07-05 11:00:00","NAN","2026-07-05 11:00:00"
"2026-07-05 12:00:00",44202,0,"NAN","NAN","2026-07-05 12:00:00","NAN","2026-07-05 12:00:00"
"2026-07-05 13:00:00",44203,0,"NAN","NAN","2026-07-05 13:00:00","NAN","2026-07-05 13:00:00"
"2026-07-05 14:00:00",44204,0,"NAN","NAN","2026-07-05 14:00:00","NAN","2026-07-05 14:00:00"
"2026-07-05 15:00:00",44205,0,"NAN","NAN","2026-07-05 15:00:00","NAN","2026-07-05 15:00:00"
"2026-07-05 16:00:00",44206,0,"NAN","NAN","2026-07-05 16:00:00","NAN","2026-07-05 16:00:00"
"2026-07-05 17:00:00",44207,0,"NAN","NAN","2026-07-05 17:00:00","NAN","2026-07-05 17:00:00"
"2026-07-05 18:00:00",44208,0,"NAN","NAN","2026-07-05 18:00:00","NAN","2026-07-05 18:00:00"
"2026-07-05 19:00:00",44209,0,"NAN","NAN","2026-07-05 19:00:00","NAN","2026-07-05 19:00:00"
"2026-07-05 20:00:00",44210,0,"NAN","NAN","2026-07-05 20:00:00","NAN","2026-07-05 20:00:00"
"2026-07-05 21:00:00",44211,0,"NAN","NAN","2026-07-05 21:00:00","NAN","2026-07-05 21:00:00"
"2026-07-05 22:00:00",44212,0,"NAN","NAN","2026-07-05 22:00:00","NAN","2026-07-05 22:00:00"
"2026-07-05 23:00:00",44213,0,"NAN","NAN","2026-07-05 23:00:00","NAN","2026-07-05 23:00:00"
"2026-07-06 00:00:00",44214,0,"NAN","NAN","2026-07-06 00:00:00","NAN","2026-07-06 00:00:00"
"2026-07-06 01:00:00",44215,0,"NAN","NAN","2026-07-06 01:00:00","NAN","2026-07-06 01:00:00"
"2026-07-06 02:00:00",44216,0,"NAN","NAN","2026-07-06 02:00:00","NAN","2026-07-06 02:00:00"
"2026-07-06 03:00:00",44217,0,"NAN","NAN","2026-07-06 03:00:00","NAN","2026-07-06 03:00:00"
"2026-07-06 04:00:00",44218,0,"NAN","NAN","2026-07-06 04:00:00","NAN","2026-07-06 04:00:00"
"2026-07-06 05:00:00",44219,0,"NAN","NAN","2026-07-06 05:00:00","NAN","2026-07-06 05:00:00"
"2026-07-06 06:00:00",44220,0,"NAN","NAN","2026-07-06 06:00:00","NAN","2026-07-06 06:00:00"
"2026-07-06 07:00:00",44221,0,"NAN","NAN","2026-07-06 07:00:00","NAN","2026-07-06 07:00:00"
"2026-07-06 08:00:00",44222,0,"NAN","NAN","2026-07-06 08:00:00","NAN","2026-07-06 08:00:00"
"2026-07-06 09:00:00",44223,0,"NAN","NAN","2026-07-06 09:00:00","NAN","2026-07-06 09:00:00"
"2026-07-06 10:00:00",44224,0,"NAN","NAN","2026-07-06 10:00:00","NAN","2026-07-06 10:00:00"
"2026-07-06 11:00:00",44225,0,"NAN","NAN","2026-07-06 11:00:00","NAN","2026-07-06 11:00:00"
"2026-07-06 12:00:00",44226,0,"NAN","NAN","2026-07-06 12:00:00","NAN","2026-07-06 12:00:00"
"2026-07-06 13:00:00",44227,0,"NAN","NAN","2026-07-06 13:00:00","NAN","2026-07-06 13:00:00"
"2026-07-06 14:00:00",44228,0,"NAN","NAN","2026-07-06 14:00:00","NAN","2026-07-06 14:00:00"
"2026-07-06 15:00:00",44229,0,"NAN","NAN","2026-07-06 15:00:00","NAN","2026-07-06 15:00:00"
"2026-07-06 16:00:00",44230,0,"NAN","NAN","2026-07-06 16:00:00","NAN","2026-07-06 16:00:00"
"2026-07-06 17:00:00",44231,0,"NAN","NAN","2026-07-06 17:00:00","NAN","2026-07-06 17:00:00"
"2026-07-06 18:00:00",44232,0,"NAN","NAN","2026-07-06 18:00:00","NAN","2026-07-06 18:00:00"
"2026-07-06 19:00:00",44233,2.286,"NAN","NAN","2026-07-06 19:00:00","NAN","2026-07-06 19:00:00"
"2026-07-06 20:00:00",44234,2.032,"NAN","NAN","2026-07-06 20:00:00","NAN","2026-07-06 20:00:00"
"2026-07-06 21:00:00",44235,1.524,"NAN","NAN","2026-07-06 21:00:00","NAN","2026-07-06 21:00:00"
"2026-07-06 22:00:00",44236,2.032,"NAN","NAN","2026-07-06 22:00:00","NAN","2026-07-06 22:00:00"
"2026-07-06 23:00:00",44237,1.524,"NAN","NAN","2026-07-06 23:00:00","NAN","2026-07-06 23:00:00"
"2026-07-07 00:00:00",44238,0,"NAN","NAN","2026-07-07 00:00:00","NAN","2026-07-07 00:00:00"
"2026-07-07 01:00:00",44239,1.524,"NAN","NAN","2026-07-07 01:00:00","NAN","2026-07-07 01:00:00"
"2026-07-07 02:00:00",44240,1.016,"NAN","NAN","2026-07-07 02:00:00","NAN","2026-07-07 02:00:00"
"2026-07-07 03:00:00",44241,0.508,"NAN","NAN","2026-07-07 03:00:00","NAN","2026-07-07 03:00:00"
"2026-07-07 04:00:00",44242,1.778,"NAN","NAN","2026-07-07 04:00:00","NAN","2026-07-07 04:00:00"
"2026-07-07 05:00:00",44243,0.254,"NAN","NAN","2026-07-07 05:00:00","NAN","2026-07-07 05:00:00"
"2026-07-07 06:00:00",44244,0,"NAN","NAN","2026-07-07 06:00:00","NAN","2026-07-07 06:00:00"
"2026-07-07 07:00:00",44245,0,"NAN","NAN","2026-07-07 07:00:00","NAN","2026-07-07 07:00:00"
"2026-07-07 08:00:00",44246,0.254,"NAN","NAN","2026-07-07 08:00:00","NAN","2026-07-07 08:00:00"
"2026-07-07 09:00:00",44247,0,"NAN","NAN","2026-07-07 09:00:00","NAN","2026-07-07 09:00:00"
"2026-07-07 10:00:00",44248,0,"NAN","NAN","2026-07-07 10:00:00","NAN","2026-07-07 10:00:00"
"2026-07-07 11:00:00",44249,0,"NAN","NAN","2026-07-07 11:00:00","NAN","2026-07-07 11:00:00"
"2026-07-07 12:00:00",44250,0,"NAN","NAN","2026-07-07 12:00:00","NAN","2026-07-07 12:00:00"
"2026-07-07 13:00:00",44251,0,"NAN","NAN","2026-07-07 13:00:00","NAN","2026-07-07 13:00:00"
"2026-07-07 14:00:00",44252,0,"NAN","NAN","2026-07-07 14:00:00","NAN","2026-07-07 14:00:00"
"2026-07-07 15:00:00",44253,0,"NAN","NAN","2026-07-07 15:00:00","NAN","2026-07-07 15:00:00"
"2026-07-07 16:00:00",44254,0,"NAN","NAN","2026-07-07 16:00:00","NAN","2026-07-07 16:00:00"
"2026-07-07 17:00:00",44255,0,"NAN","NAN","2026-07-07 17:00:00","NAN","2026-07-07 17:00:00"
"2026-07-07 18:00:00",44256,0,"NAN","NAN","2026-07-07 18:00:00","NAN","2026-07-07 18:00:00"
"2026-07-07 19:00:00",44257,0,"NAN","NAN","2026-07-07 19:00:00","NAN","2026-07-07 19:00:00"
"2026-07-07 20:00:00",44258,0,"NAN","NAN","2026-07-07 20:00:00","NAN","2026-07-07 20:00:00"
"2026-07-07 21:00:00",44259,0,"NAN","NAN","2026-07-07 21:00:00","NAN","2026-07-07 21:00:00"
"2026-07-07 22:00:00",44260,0,"NAN","NAN","2026-07-07 22:00:00","NAN","2026-07-07 22:00:00"
"2026-07-07 23:00:00",44261,0,"NAN","NAN","2026-07-07 23:00:00","NAN","2026-07-07 23:00:00"
"2026-07-08 00:00:00",44262,0,"NAN","NAN","2026-07-08 00:00:00","NAN","2026-07-08 00:00:00"
"2026-07-08 01:00:00",44263,0,"NAN","NAN","2026-07-08 01:00:00","NAN","2026-07-08 01:00:00"
"2026-07-08 02:00:00",44264,0,"NAN","NAN","2026-07-08 02:00:00","NAN","2026-07-08 02:00:00"
"2026-07-08 03:00:00",44265,0,"NAN","NAN","2026-07-08 03:00:00","NAN","2026-07-08 03:00:00"
"2026-07-08 04:00:00",44266,0,"NAN","NAN","2026-07-08 04:00:00","NAN","2026-07-08 04:00:00"
"2026-07-08 05:00:00",44267,0,"NAN","NAN","2026-07-08 05:00:00","NAN","2026-07-08 05:00:00"
"2026-07-08 06:00:00",44268,0,"NAN","NAN","2026-07-08 06:00:00","NAN","2026-07-08 06:00:00"
"2026-07-08 07:00:00",44269,0,"NAN","NAN","2026-07-08 07:00:00","NAN","2026-07-08 07:00:00"
"2026-07-08 08:00:00",44270,0,"NAN","NAN","2026-07-08 08:00:00","NAN","2026-07-08 08:00:00"
"2026-07-08 09:00:00",44271,0,"NAN","NAN","2026-07-08 09:00:00","NAN","2026-07-08 09:00:00"
"2026-07-08 10:00:00",44272,0,"NAN","NAN","2026-07-08 10:00:00","NAN","2026-07-08 10:00:00"
"2026-07-08 11:00:00",44273,0,"NAN","NAN","2026-07-08 11:00:00","NAN","2026-07-08 11:00:00"
"2026-07-08 12:00:00",44274,0,"NAN","NAN","2026-07-08 12:00:00","NAN","2026-07-08 12:00:00"
"2026-07-08 13:00:00",44275,0,"NAN","NAN","2026-07-08 13:00:00","NAN","2026-07-08 13:00:00"
"2026-07-08 14:00:00",44276,0,"NAN","NAN","2026-07-08 14:00:00","NAN","2026-07-08 14:00:00"
"2026-07-08 15:00:00",44277,0,"NAN","NAN","2026-07-08 15:00:00","NAN","2026-07-08 15:00:00"
"2026-07-08 16:00:00",44278,0,"NAN","NAN","2026-07-08 16:00:00","NAN","2026-07-08 16:00:00"
"2026-07-08 17:00:00",44279,0,"NAN","NAN","2026-07-08 17:00:00","NAN","2026-07-08 17:00:00"
"2026-07-08 18:00:00",44280,0,"NAN","NAN","2026-07-08 18:00:00","NAN","2026-07-08 18:00:00"
"2026-07-08 19:00:00",44281,0,"NAN","NAN","2026-07-08 19:00:00","NAN","2026-07-08 19:00:00"
"2026-07-08 20:00:00",44282,0,"NAN","NAN","2026-07-08 20:00:00","NAN","2026-07-08 20:00:00"
"2026-07-08 21:00:00",44283,0,"NAN","NAN","2026-07-08 21:00:00","NAN","2026-07-08 21:00:00"
"2026-07-08 22:00:00",44284,0,"NAN","NAN","2026-07-08 22:00:00","NAN","2026-07-08 22:00:00"
"2026-07-08 23:00:00",44285,0,"NAN","NAN","2026-07-08 23:00:00","NAN","2026-07-08 23:00:00"
"2026-07-09 00:00:00",44286,0,"NAN","NAN","2026-07-09 00:00:00","NAN","2026-07-09 00:00:00"
"2026-07-09 01:00:00",44287,0,"NAN","NAN","2026-07-09 01:00:00","NAN","2026-07-09 01:00:00"
"2026-07-09 02:00:00",44288,0,"NAN","NAN","2026-07-09 02:00:00","NAN","2026-07-09 02:00:00"
"2026-07-09 03:00:00",44289,0,"NAN","NAN","2026-07-09 03:00:00","NAN","2026-07-09 03:00:00"
"2026-07-09 04:00:00",44290,0,"NAN","NAN","2026-07-09 04:00:00","NAN","2026-07-09 04:00:00"
"2026-07-09 05:00:00",44291,0,"NAN","NAN","2026-07-09 05:00:00","NAN","2026-07-09 05:00:00"
"2026-07-09 06:00:00",44292,0,"NAN","NAN","2026-07-09 06:00:00","NAN","2026-07-09 06:00:00"
"2026-07-09 07:00:00",44293,0,"NAN","NAN","2026-07-09 07:00:00","NAN","2026-07-09 07:00:00"
"2026-07-09 08:00:00",44294,0,"NAN","NAN","2026-07-09 08:00:00","NAN","2026-07-09 08:00:00"
"2026-07-09 09:00:00",44295,0,"NAN","NAN","2026-07-09 09:00:00","NAN","2026-07-09 09:00:00"
"2026-07-09 10:00:00",44296,0,"NAN","NAN","2026-07-09 10:00:00","NAN","2026-07-09 10:00:00"
"2026-07-09 11:00:00",44297,0,"NAN","NAN","2026-07-09 11:00:00","NAN","2026-07-09 11:00:00"
"2026-07-09 12:00:00",44298,0,"NAN","NAN","2026-07-09 12:00:00","NAN","2026-07-09 12:00:00"
"2026-07-09 13:00:00",44299,0,"NAN","NAN","2026-07-09 13:00:00","NAN","2026-07-09 13:00:00"
"2026-07-09 14:00:00",44300,0,"NAN","NAN","2026-07-09 14:00:00","NAN","2026-07-09 14:00:00"
"2026-07-09 15:00:00",44301,0,"NAN","NAN","2026-07-09 15:00:00","NAN","2026-07-09 15:00:00"
"2026-07-09 16:00:00",44302,0,"NAN","NAN","2026-07-09 16:00:00","NAN","2026-07-09 16:00:00"
"2026-07-09 17:00:00",44303,0,"NAN","NAN","2026-07-09 17:00:00","NAN","2026-07-09 17:00:00"
"2026-07-09 18:00:00",44304,0,"NAN","NAN","2026-07-09 18:00:00","NAN","2026-07-09 18:00:00"
"2026-07-09 19:00:00",44305,0,"NAN","NAN","2026-07-09 19:00:00","NAN","2026-07-09 19:00:00"
"2026-07-09 20:00:00",44306,0,"NAN","NAN","2026-07-09 20:00:00","NAN","2026-07-09 20:00:00"
"2026-07-09 21:00:00",44307,0,"NAN","NAN","2026-07-09 21:00:00","NAN","2026-07-09 21:00:00"
"2026-07-09 22:00:00",44308,0,"NAN","NAN","2026-07-09 22:00:00","NAN","2026-07-09 22:00:00"
"2026-07-09 23:00:00",44309,0,"NAN","NAN","2026-07-09 23:00:00","NAN","2026-07-09 23:00:00"
"2026-07-10 00:00:00",44310,0,"NAN","NAN","2026-07-10 00:00:00","NAN","2026-07-10 00:00:00"
"2026-07-10 01:00:00",44311,0,"NAN","NAN","2026-07-10 01:00:00","NAN","2026-07-10 01:00:00"
"2026-07-10 02:00:00",44312,0,"NAN","NAN","2026-07-10 02:00:00","NAN","2026-07-10 02:00:00"
"2026-07-10 03:00:00",44313,0,"NAN","NAN","2026-07-10 03:00:00","NAN","2026-07-10 03:00:00"
"2026-07-10 04:00:00",44314,0,"NAN","NAN","2026-07-10 04:00:00","NAN","2026-07-10 04:00:00"
"2026-07-10 05:00:00",44315,0,"NAN","NAN","2026-07-10 05:00:00","NAN","2026-07-10 05:00:00"
"2026-07-10 06:00:00",44316,0,"NAN","NAN","2026-07-10 06:00:00","NAN","2026-07-10 06:00:00"
"2026-07-10 07:00:00",44317,0,"NAN","NAN","2026-07-10 07:00:00","NAN","2026-07-10 07:00:00"
"2026-07-10 08:00:00",44318,0,"NAN","NAN","2026-07-10 08:00:00","NAN","2026-07-10 08:00:00"
"2026-07-10 09:00:00",44319,0,"NAN","NAN","2026-07-10 09:00:00","NAN","2026-07-10 09:00:00"
"2026-07-10 10:00:00",44320,0,"NAN","NAN","2026-07-10 10:00:00","NAN","2026-07-10 10:00:00"
"2026-07-10 11:00:00",44321,0,"NAN","NAN","2026-07-10 11:00:00","NAN","2026-07-10 11:00:00"
"2026-07-10 12:00:00",44322,0,"NAN","NAN","2026-07-10 12:00:00","NAN","2026-07-10 12:00:00"
"2026-07-10 13:00:00",44323,0,"NAN","NAN","2026-07-10 13:00:00","NAN","2026-07-10 13:00:00"
"2026-07-10 14:00:00",44324,0,"NAN","NAN","2026-07-10 14:00:00","NAN","2026-07-10 14:00:00"
"2026-07-10 15:00:00",44325,0.762,"NAN","NAN","2026-07-10 15:00:00","NAN","2026-07-10 15:00:00"
"2026-07-10 16:00:00",44326,3.048,"NAN","NAN","2026-07-10 16:00:00","NAN","2026-07-10 16:00:00"
"2026-07-10 17:00:00",44327,2.032,"NAN","NAN","2026-07-10 17:00:00","NAN","2026-07-10 17:00:00"
"2026-07-10 18:00:00",44328,0.762,"NAN","NAN","2026-07-10 18:00:00","NAN","2026-07-10 18:00:00"
"2026-07-10 19:00:00",44329,0,"NAN","NAN","2026-07-10 19:00:00","NAN","2026-07-10 19:00:00"
"2026-07-10 20:00:00",44330,2.54,"NAN","NAN","2026-07-10 20:00:00","NAN","2026-07-10 20:00:00"
"2026-07-10 21:00:00",44331,1.524,"NAN","NAN","2026-07-10 21:00:00","NAN","2026-07-10 21:00:00"
"2026-07-10 22:00:00",44332,2.286,"NAN","NAN","2026-07-10 22:00:00","NAN","2026-07-10 22:00:00"
"2026-07-10 23:00:00",44333,2.54,"NAN","NAN","2026-07-10 23:00:00","NAN","2026-07-10 23:00:00"
"2026-07-11 00:00:00",44334,0,"NAN","NAN","2026-07-11 00:00:00","NAN","2026-07-11 00:00:00"
"2026-07-11 01:00:00",44335,0.254,"NAN","NAN","2026-07-11 01:00:00","NAN","2026-07-11 01:00:00"
"2026-07-11 02:00:00",44336,0.508,"NAN","NAN","2026-07-11 02:00:00","NAN","2026-07-11 02:00:00"
"2026-07-11 03:00:00",44337,0,"NAN","NAN","2026-07-11 03:00:00","NAN","2026-07-11 03:00:00"
"2026-07-11 04:00:00",44338,0,"NAN","NAN","2026-07-11 04:00:00","NAN","2026-07-11 04:00:00"
"2026-07-11 05:00:00",44339,0,"NAN","NAN","2026-07-11 05:00:00","NAN","2026-07-11 05:00:00"
"2026-07-11 06:00:00",44340,0.254,"NAN","NAN","2026-07-11 06:00:00","NAN","2026-07-11 06:00:00"
"2026-07-11 07:00:00",44341,0,"NAN","NAN","2026-07-11 07:00:00","NAN","2026-07-11 07:00:00"
"2026-07-11 08:00:00",44342,0,"NAN","NAN","2026-07-11 08:00:00","NAN","2026-07-11 08:00:00"
"2026-07-11 09:00:00",44343,0,"NAN","NAN","2026-07-11 09:00:00","NAN","2026-07-11 09:00:00"
"2026-07-11 10:00:00",44344,0.254,"NAN","NAN","2026-07-11 10:00:00","NAN","2026-07-11 10:00:00"
"2026-07-11 11:00:00",44345,0.254,"NAN","NAN","2026-07-11 11:00:00","NAN","2026-07-11 11:00:00"
"2026-07-11 12:00:00",44346,0,"NAN","NAN","2026-07-11 12:00:00","NAN","2026-07-11 12:00:00"
"2026-07-11 13:00:00",44347,0.254,"NAN","NAN","2026-07-11 13:00:00","NAN","2026-07-11 13:00:00"
"2026-07-11 14:00:00",44348,8.64,"NAN","NAN","2026-07-11 14:00:00","NAN","2026-07-11 14:00:00"
"2026-07-11 15:00:00",44349,21.34,"NAN","NAN","2026-07-11 15:00:00","NAN","2026-07-11 15:00:00"
"2026-07-11 16:00:00",44350,9.4,"NAN","NAN","2026-07-11 16:00:00","NAN","2026-07-11 16:00:00"
"2026-07-11 17:00:00",44351,4.064,"NAN","NAN","2026-07-11 17:00:00","NAN","2026-07-11 17:00:00"
"2026-07-11 18:00:00",44352,5.334,"NAN","NAN","2026-07-11 18:00:00","NAN","2026-07-11 18:00:00"
"2026-07-11 19:00:00",44353,1.524,"NAN","NAN","2026-07-11 19:00:00","NAN","2026-07-11 19:00:00"
"2026-07-11 20:00:00",44354,0.254,"NAN","NAN","2026-07-11 20:00:00","NAN","2026-07-11 20:00:00"
"2026-07-11 21:00:00",44355,0,"NAN","NAN","2026-07-11 21:00:00","NAN","2026-07-11 21:00:00"
"2026-07-11 22:00:00",44356,0,"NAN","NAN","2026-07-11 22:00:00","NAN","2026-07-11 22:00:00"
"2026-07-11 23:00:00",44357,0,"NAN","NAN","2026-07-11 23:00:00","NAN","2026-07-11 23:00:00"
"2026-07-12 00:00:00",44358,0,"NAN","NAN","2026-07-12 00:00:00","NAN","2026-07-12 00:00:00"
"2026-07-12 01:00:00",44359,0,"NAN","NAN","2026-07-12 01:00:00","NAN","2026-07-12 01:00:00"
"2026-07-12 02:00:00",44360,0,"NAN","NAN","2026-07-12 02:00:00","NAN","2026-07-12 02:00:00"
"2026-07-12 03:00:00",44361,0,"NAN","NAN","2026-07-12 03:00:00","NAN","2026-07-12 03:00:00"
"2026-07-12 04:00:00",44362,0.254,"NAN","NAN","2026-07-12 04:00:00","NAN","2026-07-12 04:00:00"
"2026-07-12 05:00:00",44363,0,"NAN","NAN","2026-07-12 05:00:00","NAN","2026-07-12 05:00:00"
"2026-07-12 06:00:00",44364,0,"NAN","NAN","2026-07-12 06:00:00","NAN","2026-07-12 06:00:00"
"2026-07-12 07:00:00",44365,0,"NAN","NAN","2026-07-12 07:00:00","NAN","2026-07-12 07:00:00"
"2026-07-12 08:00:00",44366,0,"NAN","NAN","2026-07-12 08:00:00","NAN","2026-07-12 08:00:00"
"2026-07-12 09:00:00",44367,0,"NAN","NAN","2026-07-12 09:00:00","NAN","2026-07-12 09:00:00"
"2026-07-12 10:00:00",44368,0,"NAN","NAN","2026-07-12 10:00:00","NAN","2026-07-12 10:00:00"
"2026-07-12 11:00:00",44369,0,"NAN","NAN","2026-07-12 11:00:00","NAN","2026-07-12 11:00:00"
"2026-07-12 12:00:00",44370,0,"NAN","NAN","2026-07-12 12:00:00","NAN","2026-07-12 12:00:00"
"2026-07-12 13:00:00",44371,0,"NAN","NAN","2026-07-12 13:00:00","NAN","2026-07-12 13:00:00"
"2026-07-12 14:00:00",44372,0,"NAN","NAN","2026-07-12 14:00:00","NAN","2026-07-12 14:00:00"
"2026-07-12 15:00:00",44373,0,"NAN","NAN","2026-07-12 15:00:00","NAN","2026-07-12 15:00:00"
"2026-07-12 16:00:00",44374,0,"NAN","NAN","2026-07-12 16:00:00","NAN","2026-07-12 16:00:00"
"2026-07-12 17:00:00",44375,0,"NAN","NAN","2026-07-12 17:00:00","NAN","2026-07-12 17:00:00"
"2026-07-12 18:00:00",44376,0,"NAN","NAN","2026-07-12 18:00:00","NAN","2026-07-12 18:00:00"
"2026-07-12 19:00:00",44377,0,"NAN","NAN","2026-07-12 19:00:00","NAN","2026-07-12 19:00:00"
"2026-07-12 20:00:00",44378,0,"NAN","NAN","2026-07-12 20:00:00","NAN","2026-07-12 20:00:00"
"2026-07-12 21:00:00",44379,0,"NAN","NAN","2026-07-12 21:00:00","NAN","2026-07-12 21:00:00"
"2026-07-12 22:00:00",44380,0,"NAN","NAN","2026-07-12 22:00:00","NAN","2026-07-12 22:00:00"
"2026-07-12 23:00:00",44381,0,"NAN","NAN","2026-07-12 23:00:00","NAN","2026-07-12 23:00:00"
"2026-07-13 00:00:00",44382,0,"NAN","NAN","2026-07-13 00:00:00","NAN","2026-07-13 00:00:00"
"2026-07-13 01:00:00",44383,0,"NAN","NAN","2026-07-13 01:00:00","NAN","2026-07-13 01:00:00"
"2026-07-13 02:00:00",44384,0,"NAN","NAN","2026-07-13 02:00:00","NAN","2026-07-13 02:00:00"
"2026-07-13 03:00:00",44385,0,"NAN","NAN","2026-07-13 03:00:00","NAN","2026-07-13 03:00:00"
"2026-07-13 04:00:00",44386,0,"NAN","NAN","2026-07-13 04:00:00","NAN","2026-07-13 04:00:00"
"2026-07-13 05:00:00",44387,0,"NAN","NAN","2026-07-13 05:00:00","NAN","2026-07-13 05:00:00"
"2026-07-13 06:00:00",44388,0,"NAN","NAN","2026-07-13 06:00:00","NAN","2026-07-13 06:00:00"
"2026-07-13 07:00:00",44389,0,"NAN","NAN","2026-07-13 07:00:00","NAN","2026-07-13 07:00:00"
"2026-07-13 08:00:00",44390,0,"NAN","NAN","2026-07-13 08:00:00","NAN","2026-07-13 08:00:00"
"2026-07-13 09:00:00",44391,0,"NAN","NAN","2026-07-13 09:00:00","NAN","2026-07-13 09:00:00"
"2026-07-13 10:00:00",44392,0,"NAN","NAN","2026-07-13 10:00:00","NAN","2026-07-13 10:00:00"
"2026-07-13 11:00:00",44393,0,"NAN","NAN","2026-07-13 11:00:00","NAN","2026-07-13 11:00:00"
"2026-07-13 12:00:00",44394,0,"NAN","NAN","2026-07-13 12:00:00","NAN","2026-07-13 12:00:00"
"2026-07-13 13:00:00",44395,0,"NAN","NAN","2026-07-13 13:00:00","NAN","2026-07-13 13:00:00"
"2026-07-13 14:00:00",44396,0,"NAN","NAN","2026-07-13 14:00:00","NAN","2026-07-13 14:00:00"
"2026-07-13 15:00:00",44397,0,"NAN","NAN","2026-07-13 15:00:00","NAN","2026-07-13 15:00:00"
"2026-07-13 16:00:00",44398,0,"NAN","NAN","2026-07-13 16:00:00","NAN","2026-07-13 16:00:00"
"2026-07-13 17:00:00",44399,0,"NAN","NAN","2026-07-13 17:00:00","NAN","2026-07-13 17:00:00"
